jahr,gemeinde_bfs_nr,gemeinde,stadtkreis_bfs_nr,stadtkreis,quartier_bfs_nr,quartier,staatenkleingruppe,region,anzahl,anzahl_ist_kleingruppe
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Italien,Südeuropa,158,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Kosovo,Südosteuropa,34,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Mazedonien,Südosteuropa,36,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Portugal,Südeuropa,,true
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Schweiz,"Nord-, Mittel- und Westeuropa",2275,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Serbien,Südosteuropa,40,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Spanien,Südeuropa,,true
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Türkei,Osteuropa,29,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",50,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,übriges Südosteuropa,Südosteuropa,,true
2019,230,Winterthur,3,Seen,330,Ganzenbühl,unbekannt,unbekannt,1,false
2019,230,Winterthur,3,Seen,330,Ganzenbühl,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Amerika,übrige Kontinente,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Asien,übrige Kontinente,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Australien und Ozeanien,übrige Kontinente,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Italien,Südeuropa,28,false
2019,230,Winterthur,3,Seen,360,Gotzenwil,Kosovo,Südosteuropa,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Portugal,Südeuropa,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Schweiz,"Nord-, Mittel- und Westeuropa",644,false
2019,230,Winterthur,3,Seen,360,Gotzenwil,Spanien,Südeuropa,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,übriges Südosteuropa,Südosteuropa,,true
2019,230,Winterthur,3,Seen,360,Gotzenwil,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Afrika,übrige Kontinente,53,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Amerika,übrige Kontinente,26,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Asien,übrige Kontinente,145,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Deutschland,"Nord-, Mittel- und Westeuropa",212,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Italien,Südeuropa,144,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Kosovo,Südosteuropa,23,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Mazedonien,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Österreich,"Nord-, Mittel- und Westeuropa",22,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Portugal,Südeuropa,21,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Schweiz,"Nord-, Mittel- und Westeuropa",1920,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Serbien,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Spanien,Südeuropa,23,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Türkei,Osteuropa,28,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",71,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,übriges Südosteuropa,Südosteuropa,26,false
2019,230,Winterthur,2,Oberwinterthur,230,Grüze,Westeuropa,"Nord-, Mittel- und Westeuropa",41,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Afrika,übrige Kontinente,240,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Amerika,übrige Kontinente,49,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Asien,übrige Kontinente,188,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Bosnien u. Herzegowina,Südosteuropa,30,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Deutschland,"Nord-, Mittel- und Westeuropa",150,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Italien,Südeuropa,384,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Kosovo,Südosteuropa,113,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Mazedonien,Südosteuropa,212,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Österreich,"Nord-, Mittel- und Westeuropa",29,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Portugal,Südeuropa,96,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Schweiz,"Nord-, Mittel- und Westeuropa",3775,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Serbien,Südosteuropa,127,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Spanien,Südeuropa,40,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Türkei,Osteuropa,162,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",103,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,übriges Südosteuropa,Südosteuropa,24,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,unbekannt,unbekannt,5,false
2019,230,Winterthur,2,Oberwinterthur,220,Guggenbühl,Westeuropa,"Nord-, Mittel- und Westeuropa",43,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Afrika,übrige Kontinente,72,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Amerika,übrige Kontinente,33,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Asien,übrige Kontinente,78,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Australien und Ozeanien,übrige Kontinente,,true
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Deutschland,"Nord-, Mittel- und Westeuropa",103,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Italien,Südeuropa,200,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Kosovo,Südosteuropa,91,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Mazedonien,Südosteuropa,112,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Österreich,"Nord-, Mittel- und Westeuropa",30,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Portugal,Südeuropa,35,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Schweiz,"Nord-, Mittel- und Westeuropa",1995,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Serbien,Südosteuropa,85,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Spanien,Südeuropa,27,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Türkei,Osteuropa,171,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",48,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,übriges Südosteuropa,Südosteuropa,22,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,unbekannt,unbekannt,9,false
2019,230,Winterthur,7,Mattenbach,720,Gutschick,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Amerika,übrige Kontinente,,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Asien,übrige Kontinente,,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Australien und Ozeanien,übrige Kontinente,,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Italien,Südeuropa,,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Schweiz,"Nord-, Mittel- und Westeuropa",298,false
2019,230,Winterthur,6,Wülflingen,660,Hardau,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,660,Hardau,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,670,Härti,Afrika,übrige Kontinente,64,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Amerika,übrige Kontinente,50,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Asien,übrige Kontinente,107,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,6,Wülflingen,670,Härti,Deutschland,"Nord-, Mittel- und Westeuropa",131,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Italien,Südeuropa,190,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Kosovo,Südosteuropa,106,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Mazedonien,Südosteuropa,99,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,670,Härti,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,670,Härti,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,6,Wülflingen,670,Härti,Portugal,Südeuropa,52,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Schweiz,"Nord-, Mittel- und Westeuropa",2323,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Serbien,Südosteuropa,72,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Spanien,Südeuropa,48,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Türkei,Osteuropa,55,false
2019,230,Winterthur,6,Wülflingen,670,Härti,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",59,false
2019,230,Winterthur,6,Wülflingen,670,Härti,übriges Südosteuropa,Südosteuropa,,true
2019,230,Winterthur,6,Wülflingen,670,Härti,unbekannt,unbekannt,2,false
2019,230,Winterthur,6,Wülflingen,670,Härti,Westeuropa,"Nord-, Mittel- und Westeuropa",30,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Afrika,übrige Kontinente,32,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Amerika,übrige Kontinente,22,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Asien,übrige Kontinente,132,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Deutschland,"Nord-, Mittel- und Westeuropa",179,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Italien,Südeuropa,123,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Kosovo,Südosteuropa,25,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Mazedonien,Südosteuropa,51,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Österreich,"Nord-, Mittel- und Westeuropa",31,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Portugal,Südeuropa,,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Schweiz,"Nord-, Mittel- und Westeuropa",2669,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Serbien,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Spanien,Südeuropa,,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Türkei,Osteuropa,42,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",50,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,übriges Südosteuropa,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,unbekannt,unbekannt,4,false
2019,230,Winterthur,2,Oberwinterthur,250,Hegi,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Afrika,übrige Kontinente,56,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Amerika,übrige Kontinente,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Asien,übrige Kontinente,56,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Deutschland,"Nord-, Mittel- und Westeuropa",111,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Italien,Südeuropa,73,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Kosovo,Südosteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Mazedonien,Südosteuropa,28,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Portugal,Südeuropa,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Schweiz,"Nord-, Mittel- und Westeuropa",1439,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Serbien,Südosteuropa,29,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Spanien,Südeuropa,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Türkei,Osteuropa,,true
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",43,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,übriges Südosteuropa,Südosteuropa,22,false
2019,230,Winterthur,2,Oberwinterthur,240,Hegmatten,Westeuropa,"Nord-, Mittel- und Westeuropa",31,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Afrika,übrige Kontinente,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Amerika,übrige Kontinente,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Asien,übrige Kontinente,23,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Australien und Ozeanien,übrige Kontinente,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Deutschland,"Nord-, Mittel- und Westeuropa",167,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Italien,Südeuropa,62,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Kosovo,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Mazedonien,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Österreich,"Nord-, Mittel- und Westeuropa",25,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Portugal,Südeuropa,24,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Schweiz,"Nord-, Mittel- und Westeuropa",2797,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,Serbien,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Spanien,Südeuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Türkei,Osteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",26,false
2019,230,Winterthur,1,Stadt,130,Heiligberg,übriges Südosteuropa,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,130,Heiligberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,380,Iberg,Afrika,übrige Kontinente,,true
2019,230,Winterthur,3,Seen,380,Iberg,Amerika,übrige Kontinente,,true
2019,230,Winterthur,3,Seen,380,Iberg,Asien,übrige Kontinente,,true
2019,230,Winterthur,3,Seen,380,Iberg,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,3,Seen,380,Iberg,Deutschland,"Nord-, Mittel- und Westeuropa",31,false
2019,230,Winterthur,3,Seen,380,Iberg,Italien,Südeuropa,39,false
2019,230,Winterthur,3,Seen,380,Iberg,Kosovo,Südosteuropa,,true
2019,230,Winterthur,3,Seen,380,Iberg,Mazedonien,Südosteuropa,,true
2019,230,Winterthur,3,Seen,380,Iberg,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,380,Iberg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,380,Iberg,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,3,Seen,380,Iberg,Portugal,Südeuropa,,true
2019,230,Winterthur,3,Seen,380,Iberg,Schweiz,"Nord-, Mittel- und Westeuropa",1028,false
2019,230,Winterthur,3,Seen,380,Iberg,Türkei,Osteuropa,,true
2019,230,Winterthur,3,Seen,380,Iberg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,3,Seen,380,Iberg,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,1,Stadt,120,Lind,Afrika,übrige Kontinente,80,false
2019,230,Winterthur,1,Stadt,120,Lind,Amerika,übrige Kontinente,37,false
2019,230,Winterthur,1,Stadt,120,Lind,Asien,übrige Kontinente,79,false
2019,230,Winterthur,1,Stadt,120,Lind,Australien und Ozeanien,übrige Kontinente,,true
2019,230,Winterthur,1,Stadt,120,Lind,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,120,Lind,Deutschland,"Nord-, Mittel- und Westeuropa",354,false
2019,230,Winterthur,1,Stadt,120,Lind,Italien,Südeuropa,121,false
2019,230,Winterthur,1,Stadt,120,Lind,Kosovo,Südosteuropa,32,false
2019,230,Winterthur,1,Stadt,120,Lind,Mazedonien,Südosteuropa,40,false
2019,230,Winterthur,1,Stadt,120,Lind,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,1,Stadt,120,Lind,Österreich,"Nord-, Mittel- und Westeuropa",44,false
2019,230,Winterthur,1,Stadt,120,Lind,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,1,Stadt,120,Lind,Portugal,Südeuropa,,true
2019,230,Winterthur,1,Stadt,120,Lind,Schweiz,"Nord-, Mittel- und Westeuropa",4699,false
2019,230,Winterthur,1,Stadt,120,Lind,Serbien,Südosteuropa,39,false
2019,230,Winterthur,1,Stadt,120,Lind,Spanien,Südeuropa,38,false
2019,230,Winterthur,1,Stadt,120,Lind,Türkei,Osteuropa,38,false
2019,230,Winterthur,1,Stadt,120,Lind,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",54,false
2019,230,Winterthur,1,Stadt,120,Lind,übriges Südosteuropa,Südosteuropa,22,false
2019,230,Winterthur,1,Stadt,120,Lind,unbekannt,unbekannt,1,false
2019,230,Winterthur,1,Stadt,120,Lind,Westeuropa,"Nord-, Mittel- und Westeuropa",74,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Afrika,übrige Kontinente,57,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Amerika,übrige Kontinente,29,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Asien,übrige Kontinente,92,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Deutschland,"Nord-, Mittel- und Westeuropa",68,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Italien,Südeuropa,166,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Kosovo,Südosteuropa,50,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Mazedonien,Südosteuropa,37,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Portugal,Südeuropa,48,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Schweiz,"Nord-, Mittel- und Westeuropa",1966,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Serbien,Südosteuropa,43,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Spanien,Südeuropa,30,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Türkei,Osteuropa,22,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",39,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,übriges Südosteuropa,Südosteuropa,22,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,unbekannt,unbekannt,2,false
2019,230,Winterthur,6,Wülflingen,630,Lindenplatz,Westeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,650,Neuburg,Deutschland,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,650,Neuburg,Österreich,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,6,Wülflingen,650,Neuburg,Schweiz,"Nord-, Mittel- und Westeuropa",154,false
2019,230,Winterthur,6,Wülflingen,650,Neuburg,übriges Mitteleuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Afrika,übrige Kontinente,49,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Amerika,übrige Kontinente,35,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Asien,übrige Kontinente,114,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Australien und Ozeanien,übrige Kontinente,,true
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Bosnien u. Herzegowina,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Deutschland,"Nord-, Mittel- und Westeuropa",213,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Italien,Südeuropa,106,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Kosovo,Südosteuropa,31,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Mazedonien,Südosteuropa,,true
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Nordeuropa,"Nord-, Mittel- und Westeuropa",,true
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Österreich,"Nord-, Mittel- und Westeuropa",42,false
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Osteuropa und Russland,Osteuropa,,true
2019,230,Winterthur,1,Stadt,160,Neuwiesen,Portugal,Südeuropa,29,false
